,Solar radiation simulation,,,,,,,,,,,,,
,Horizontal surface test 1 m2,,,,,,,,,,,,,
,"Historical,  µ=-0.72, σ=3.59",,,MBE %,MBE,,,"Ineichen 4, µ=-1.10, σ=5.24",,,MBE %,MBE,,
,,,,0.00%,-0.72,,,,,,-2.27%,1.1,,
,GHI,GHI,GHI,RMSE %,RMSE,MAE %,MAE,GHI,GHI,GHI,RMSE %,RMSE,MAE %,MAE
,Simulated,Simulated,Observed,2.20%,3.66005,0.57%,1.37,Simulated,Simulated,Observed,12.80%,5.35,3.38%,3.02
Date and time,kWh/m2 historical,Wh/m2 historical,Wh/m2 historical,ERROR % historical,ERROR historical,|ERROR| % historical,|ERROR| historical,kWh/m2 ineichen 4,Wh/m2 ineichen 4,Wh/m2 Ineichen 4,ERROR % ineichen 4,ERROR Inehchen 4,|ERROR| % Ineichen 4,|ERROR| Ineichen 4
02.10.19 09:00,0.32129,321.29,324,-0.84%,-2.71,0.84%,2.71,0.391387,391.387,394.81496,0.87%,3.43,0.90%,3.43
02.10.19 10:00,0.366775,366.775,369,-0.60%,-2.22,0.60%,2.22,0.500215,500.215,504.380838,0.83%,4.17,0.80%,4.17
02.10.19 11:00,0.394823,394.823,394,0.21%,0.82,0.21%,0.82,0.581735,581.735,571.691421,-1.76%,-10.04,1.80%,10.04
02.10.19 12:00,0.41867,418.67,421,-0.55%,-2.33,0.55%,2.33,0.574754,574.754,583.010366,1.42%,8.26,1.40%,8.26
02.10.19 13:00,0.433867,433.867,437,-0.72%,-3.13,0.72%,3.13,0.538369,538.369,537.903179,-0.09%,-0.47,0.10%,0.47
02.10.19 14:00,0.354909,354.909,359,-1.14%,-4.09,1.14%,4.09,0.443702,443.702,449.152213,1.21%,5.45,1.20%,5.45
02.10.19 15:00,0.23447,234.47,236,-0.65%,-1.53,0.65%,1.53,0.324746,324.746,330.965696,1.88%,6.22,1.90%,6.22
02.10.19 16:00,0.125418,125.418,127,-1.25%,-1.58,1.25%,1.58,0.176298,176.298,179.924589,2.02%,3.63,2.00%,3.63
02.10.19 17:00,0.005999,5.999,6,-0.02%,0,0.02%,0,0.047982,47.982,35.960953,-33.43%,-12.02,33.40%,12.02
02.10.19 18:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
02.10.19 19:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
02.10.19 20:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
02.10.19 21:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
02.10.19 22:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
02.10.19 23:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
03.10.19 00:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
03.10.19 01:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
03.10.19 02:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
03.10.19 03:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
03.10.19 04:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
03.10.19 05:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
03.10.19 06:00,0.001,1,1,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
03.10.19 07:00,0.055997,55.997,56,-0.01%,0,0.01%,0,0.096509,96.509,106.806515,9.64%,10.3,9.60%,10.3
03.10.19 08:00,0.025999,25.999,26,0.00%,0,0.00%,0,0.255707,255.707,258.713628,1.16%,3.01,1.20%,3.01
03.10.19 09:00,0.209762,209.762,211,-0.59%,-1.24,0.59%,1.24,0.389782,389.782,394.81496,1.27%,5.03,1.30%,5.03
03.10.19 10:00,0.316975,316.975,319,-0.63%,-2.02,0.63%,2.02,0.496976,496.976,504.380838,1.47%,7.4,1.50%,7.4
03.10.19 11:00,0.22328,223.28,223,0.13%,0.28,0.13%,0.28,0.573913,573.913,560.400181,-2.41%,-13.51,2.40%,13.51
03.10.19 12:00,0.35154,351.54,353,-0.41%,-1.46,0.41%,1.46,0.569507,569.507,571.691421,0.38%,2.18,0.40%,2.18
03.10.19 13:00,0.395078,395.078,397,-0.48%,-1.92,0.48%,1.92,0.535122,535.122,537.903179,0.52%,2.78,0.50%,2.78
03.10.19 14:00,0.344492,344.492,347,-0.72%,-2.51,0.72%,2.51,0.442004,442.004,449.152213,1.59%,7.15,1.60%,7.15
03.10.19 15:00,0.254275,254.275,256,-0.67%,-1.73,0.67%,1.73,0.316744,316.744,320.485314,1.17%,3.74,1.20%,3.74
03.10.19 16:00,0.144072,144.072,147,-1.99%,-2.93,1.99%,2.93,0.168979,168.979,170.42781,0.85%,1.45,0.90%,1.45
03.10.19 17:00,0.004999,4.999,5,-0.02%,0,0.02%,0,0.047943,47.943,35.960953,-33.32%,-11.98,33.30%,11.98
03.10.19 18:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
03.10.19 19:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
03.10.19 20:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
03.10.19 21:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
03.10.19 22:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
03.10.19 23:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
04.10.19 00:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
04.10.19 01:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
04.10.19 02:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
04.10.19 03:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
04.10.19 04:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
04.10.19 05:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
04.10.19 06:00,0.004999,4.999,5,-0.02%,0,0.02%,0,0,0,0,0.00%,0,0.00%,0
04.10.19 07:00,0.116827,116.827,135,-13.46%,-18.17,13.46%,18.17,0.090813,90.813,98.204962,7.53%,7.39,7.50%,7.39
04.10.19 08:00,0.29402,294.02,297,-1.00%,-2.98,1.00%,2.98,0.24996,249.96,248.621452,-0.54%,-1.34,0.50%,1.34
04.10.19 09:00,0.4439,443.9,454,-2.22%,-10.1,2.22%,10.1,0.383408,383.408,384.064978,0.17%,0.66,0.20%,0.66
04.10.19 10:00,0.555508,555.508,566,-1.85%,-10.49,1.85%,10.49,0.488961,488.961,493.268932,0.87%,4.31,0.90%,4.31
04.10.19 11:00,0.533875,533.875,530,0.73%,3.88,0.73%,3.88,0.569518,569.518,560.400181,-1.63%,-9.12,1.60%,9.12
04.10.19 12:00,0.42977,429.77,433,-0.75%,-3.23,0.75%,3.23,0.56596,565.96,571.691421,1.00%,5.73,1.00%,5.73
04.10.19 13:00,0.407833,407.833,409,-0.29%,-1.17,0.29%,1.17,0.527432,527.432,526.698656,-0.14%,-0.73,0.10%,0.73
04.10.19 14:00,0.345209,345.209,347,-0.52%,-1.79,0.52%,1.79,0.43682,436.82,438.209846,0.32%,1.39,0.30%,1.39
04.10.19 15:00,0.232515,232.515,235,-1.06%,-2.49,1.06%,2.49,0.313126,313.126,320.485314,2.30%,7.36,2.30%,7.36
04.10.19 16:00,0.138134,138.134,140,-1.33%,-1.87,1.33%,1.87,0.166555,166.555,170.42781,2.27%,3.87,2.30%,3.87
04.10.19 17:00,0.004999,4.999,5,-0.02%,0,0.02%,0,0.041316,41.316,29.32005,-40.91%,-12,40.90%,12
04.10.19 18:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
04.10.19 19:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
04.10.19 20:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
04.10.19 21:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
04.10.19 22:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
04.10.19 23:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
05.10.19 00:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
05.10.19 01:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
05.10.19 02:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
05.10.19 03:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
05.10.19 04:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
05.10.19 05:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
05.10.19 06:00,0.003,3,3,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
05.10.19 07:00,0.097221,97.221,108,-9.98%,-10.78,9.98%,10.78,0.089754,89.754,98.204962,8.61%,8.45,8.60%,8.45
05.10.19 08:00,0.266288,266.288,267,-0.27%,-0.71,0.27%,0.71,0.249281,249.281,248.621452,-0.27%,-0.66,0.30%,0.66
05.10.19 09:00,0.377454,377.454,383,-1.45%,-5.55,1.45%,5.55,0.381437,381.437,384.064978,0.68%,2.63,0.70%,2.63
05.10.19 10:00,0.408311,408.311,418,-2.32%,-9.69,2.32%,9.69,0.476072,476.072,493.268932,3.49%,17.2,3.50%,17.2
05.10.19 11:00,0.465721,465.721,469,-0.70%,-3.28,0.70%,3.28,0.549463,549.463,549.137231,-0.06%,-0.33,0.10%,0.33
05.10.19 12:00,0.486726,486.726,491,-0.87%,-4.27,0.87%,4.27,0.558588,558.588,560.400181,0.32%,1.81,0.30%,1.81
05.10.19 13:00,0.523769,523.769,528,-0.80%,-4.23,0.80%,4.23,0.524489,524.489,526.698656,0.42%,2.21,0.40%,2.21
05.10.19 14:00,0.414564,414.564,419,-1.06%,-4.44,1.06%,4.44,0.434751,434.751,438.209846,0.79%,3.46,0.80%,3.46
05.10.19 15:00,0.336043,336.043,342,-1.74%,-5.96,1.74%,5.96,0.307136,307.136,310.054886,0.94%,2.92,0.90%,2.92
05.10.19 16:00,0.21667,216.67,222,-2.40%,-5.33,2.40%,5.33,0.159411,159.411,161.02207,1.00%,1.61,1.00%,1.61
05.10.19 17:00,0.037002,37.002,37,0.01%,0,0.01%,0,0.034396,34.396,23.051399,-49.21%,-11.34,49.20%,11.34
05.10.19 18:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
05.10.19 19:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
05.10.19 20:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
05.10.19 21:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
05.10.19 22:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
05.10.19 23:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
06.10.19 00:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
06.10.19 01:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
06.10.19 02:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
06.10.19 03:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
06.10.19 04:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
06.10.19 05:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
06.10.19 06:00,0.001,1,1,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
06.10.19 07:00,0.06516,65.16,66,-1.27%,-0.84,1.27%,0.84,0.089104,89.104,98.204962,9.27%,9.1,9.30%,9.1
06.10.19 08:00,0.142042,142.042,142,0.03%,0.04,0.03%,0.04,0.24488,244.88,238.59322,-2.63%,-6.29,2.60%,6.29
06.10.19 09:00,0.215182,215.182,216,-0.38%,-0.82,0.38%,0.82,0.377921,377.921,384.064978,1.60%,6.14,1.60%,6.14
06.10.19 10:00,0.276578,276.578,278,-0.51%,-1.42,0.51%,1.42,0.470503,470.503,482.189333,2.42%,11.69,2.40%,11.69
06.10.19 11:00,0.307961,307.961,308,-0.01%,-0.04,0.01%,0.04,0.545418,545.418,549.137231,0.68%,3.72,0.70%,3.72
06.10.19 12:00,0.291075,291.075,291,0.03%,0.07,0.03%,0.07,0.554688,554.688,560.400181,1.02%,5.71,1.00%,5.71
06.10.19 13:00,0.248346,248.346,248,0.14%,0.35,0.14%,0.35,0.516624,516.624,515.524315,-0.21%,-1.1,0.20%,1.1
06.10.19 14:00,0.211324,211.324,211,0.15%,0.32,0.15%,0.32,0.429532,429.532,427.303965,-0.52%,-2.23,0.50%,2.23
06.10.19 15:00,0.149454,149.454,150,-0.36%,-0.55,0.36%,0.55,0.300524,300.524,299.676069,-0.28%,-0.85,0.30%,0.85
06.10.19 16:00,0.092755,92.755,93,-0.26%,-0.24,0.26%,0.24,0.157095,157.095,161.02207,2.44%,3.93,2.40%,3.93
06.10.19 17:00,0.007999,7.999,8,-0.01%,0,0.01%,0,0.034353,34.353,23.051399,-49.03%,-11.3,49.00%,11.3
06.10.19 18:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
06.10.19 19:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
06.10.19 20:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
06.10.19 21:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
06.10.19 22:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
06.10.19 23:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
07.10.19 00:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
07.10.19 01:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
07.10.19 02:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
07.10.19 03:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
07.10.19 04:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
07.10.19 05:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
07.10.19 06:00,0.002,2,2,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
07.10.19 07:00,0.088881,88.881,95,-6.44%,-6.12,6.44%,6.12,0.083721,83.721,89.751161,6.72%,6.03,6.70%,6.03
07.10.19 08:00,0.275437,275.437,289,-4.69%,-13.56,4.69%,13.56,0.230681,230.681,238.59322,3.32%,7.91,3.30%,7.91
07.10.19 09:00,0.509806,509.806,518,-1.58%,-8.19,1.58%,8.19,0.371284,371.284,373.356703,0.56%,2.07,0.60%,2.07
07.10.19 10:00,0.41843,418.43,427,-2.01%,-8.57,2.01%,8.57,0.468501,468.501,482.189333,2.84%,13.69,2.80%,13.69
07.10.19 11:00,0.361678,361.678,363,-0.36%,-1.32,0.36%,1.32,0.537237,537.237,537.903179,0.12%,0.67,0.10%,0.67
07.10.19 12:00,0.31028,310.28,311,-0.23%,-0.72,0.23%,0.72,0.547988,547.988,549.137231,0.21%,1.15,0.20%,1.15
07.10.19 13:00,0.250764,250.764,251,-0.09%,-0.24,0.09%,0.24,0.514066,514.066,515.524315,0.28%,1.46,0.30%,1.46
07.10.19 14:00,0.268592,268.592,272,-1.25%,-3.41,1.25%,3.41,0.403917,403.917,427.303965,5.47%,23.39,5.50%,23.39
07.10.19 15:00,0.258469,258.469,260,-0.59%,-1.53,0.59%,1.53,0.298449,298.449,299.676069,0.41%,1.23,0.40%,1.23
07.10.19 16:00,0.189539,189.539,194,-2.30%,-4.46,2.30%,4.46,0.1498,149.8,151.712189,1.26%,1.91,1.30%,1.91
07.10.19 17:00,0.040003,40.003,40,0.01%,0,0.01%,0,0.02731,27.31,17.219891,-58.60%,-10.09,58.60%,10.09
07.10.19 18:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
07.10.19 19:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
07.10.19 20:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
07.10.19 21:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
07.10.19 22:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
07.10.19 23:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
08.10.19 00:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
08.10.19 01:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
08.10.19 02:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
08.10.19 03:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
08.10.19 04:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
08.10.19 05:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
08.10.19 06:00,0.001,1,1,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
08.10.19 07:00,0.058996,58.996,59,-0.01%,0,0.01%,0,0.082979,82.979,89.751161,7.55%,6.77,7.50%,6.77
08.10.19 08:00,0.138637,138.637,140,-0.97%,-1.36,0.97%,1.36,0.225441,225.441,228.6315,1.40%,3.19,1.40%,3.19
08.10.19 09:00,0.194081,194.081,194,0.04%,0.08,0.04%,0.08,0.368431,368.431,373.356703,1.32%,4.93,1.30%,4.93
08.10.19 10:00,0.246014,246.014,247,-0.40%,-0.99,0.40%,0.99,0.463479,463.479,471.142808,1.63%,7.66,1.60%,7.66
08.10.19 11:00,0.275594,275.594,276,-0.15%,-0.41,0.15%,0.41,0.531713,531.713,537.903179,1.15%,6.19,1.20%,6.19
08.10.19 12:00,0.258259,258.259,258,0.10%,0.26,0.10%,0.26,0.543742,543.742,549.137231,0.98%,5.4,1.00%,5.4
08.10.19 13:00,0.224177,224.177,225,-0.37%,-0.82,0.37%,0.82,0.506914,506.914,504.380838,-0.50%,-2.53,0.50%,2.53
08.10.19 14:00,0.204657,204.657,205,-0.17%,-0.34,0.17%,0.34,0.397734,397.734,416.43552,4.49%,18.7,4.50%,18.7
08.10.19 15:00,0.140257,140.257,140,0.18%,0.26,0.18%,0.26,0.291466,291.466,289.350615,-0.73%,-2.12,0.70%,2.12
08.10.19 16:00,0.068991,68.991,69,-0.01%,-0.01,0.01%,0.01,0.142688,142.688,142.50346,-0.13%,-0.18,0.10%,0.18
08.10.19 17:00,0.004,4,4,0.00%,0,0.00%,0,0.027311,27.311,17.219891,-58.60%,-10.09,58.60%,10.09
08.10.19 18:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
08.10.19 19:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
08.10.19 20:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
08.10.19 21:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
08.10.19 22:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
08.10.19 23:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
09.10.19 00:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
09.10.19 01:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
09.10.19 02:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
09.10.19 03:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
09.10.19 04:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
09.10.19 05:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
09.10.19 06:00,0.001,1,1,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
09.10.19 07:00,0.067199,67.199,68,-1.18%,-0.8,1.18%,0.8,0.077227,77.227,81.456686,5.19%,4.23,5.20%,4.23
09.10.19 08:00,0.168022,168.022,170,-1.16%,-1.98,1.16%,1.98,0.224679,224.679,228.6315,1.73%,3.95,1.70%,3.95
09.10.19 09:00,0.229004,229.004,229,0.00%,0,0.00%,0,0.36104,361.04,362.691339,0.46%,1.65,0.50%,1.65
09.10.19 10:00,0.295145,295.145,297,-0.62%,-1.86,0.62%,1.86,0.46174,461.74,471.142808,2.00%,9.4,2.00%,9.4
09.10.19 11:00,0.370061,370.061,372,-0.52%,-1.94,0.52%,1.94,0.523636,523.636,526.698656,0.58%,3.06,0.60%,3.06
09.10.19 12:00,0.369017,369.017,370,-0.27%,-0.98,0.27%,0.98,0.536284,536.284,537.903179,0.30%,1.62,0.30%,1.62
09.10.19 13:00,0.359609,359.609,360,-0.11%,-0.39,0.11%,0.39,0.499732,499.732,493.268932,-1.31%,-6.46,1.30%,6.46
09.10.19 14:00,0.327659,327.659,334,-1.90%,-6.34,1.90%,6.34,0.391282,391.282,405.605504,3.53%,14.32,3.50%,14.32
09.10.19 15:00,0.237289,237.289,237,0.12%,0.29,0.12%,0.29,0.289606,289.606,289.350615,-0.09%,-0.26,0.10%,0.26
09.10.19 16:00,0.126456,126.456,128,-1.21%,-1.54,1.21%,1.54,0.140358,140.358,142.50346,1.51%,2.15,1.50%,2.15
09.10.19 17:00,0.010999,10.999,11,-0.01%,0,0.01%,0,0.020946,20.946,11.914088,-75.81%,-9.03,75.80%,9.03
09.10.19 18:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
09.10.19 19:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
09.10.19 20:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
09.10.19 21:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
09.10.19 22:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
09.10.19 23:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
10.10.19 00:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
10.10.19 01:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
10.10.19 02:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
10.10.19 03:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
10.10.19 04:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
10.10.19 05:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
10.10.19 06:00,0.001,1,1,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
10.10.19 07:00,0.034994,34.994,35,-0.02%,-0.01,0.02%,0.01,0.076746,76.746,81.456686,5.78%,4.71,5.80%,4.71
10.10.19 08:00,0.074991,74.991,75,-0.01%,-0.01,0.01%,0.01,0.223998,223.998,228.6315,2.03%,4.63,2.00%,4.63
10.10.19 09:00,0.090005,90.005,90,0.01%,0,0.01%,0,0.35785,357.85,362.691339,1.33%,4.84,1.30%,4.84
10.10.19 10:00,0.099998,99.998,100,0.00%,0,0.00%,0,0.45787,457.87,460.130157,0.49%,2.26,0.50%,2.26
10.10.19 11:00,0.127993,127.993,128,-0.01%,-0.01,0.01%,0.01,0.519714,519.714,526.698656,1.33%,6.98,1.30%,6.98
10.10.19 12:00,0.154991,154.991,155,-0.01%,-0.01,0.01%,0.01,0.532321,532.321,537.903179,1.04%,5.58,1.00%,5.58
10.10.19 13:00,0.141995,141.995,142,0.00%,0,0.00%,0,0.497075,497.075,493.268932,-0.77%,-3.81,0.80%,3.81
10.10.19 14:00,0.127987,127.987,128,-0.01%,-0.01,0.01%,0.01,0.389089,389.089,405.605504,4.07%,16.52,4.10%,16.52
10.10.19 15:00,0.081995,81.995,82,-0.01%,0,0.01%,0,0.283685,283.685,279.080384,-1.65%,-4.6,1.60%,4.6
10.10.19 16:00,0.04199,41.99,42,-0.02%,-0.01,0.02%,0.01,0.133525,133.525,133.401711,-0.09%,-0.12,0.10%,0.12
10.10.19 17:00,0.005998,5.998,6,-0.03%,0,0.03%,0,0.020955,20.955,11.914088,-75.88%,-9.04,75.90%,9.04
10.10.19 18:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
10.10.19 19:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
10.10.19 20:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
10.10.19 21:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
10.10.19 22:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
10.10.19 23:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
11.10.19 00:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
11.10.19 01:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
11.10.19 02:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
11.10.19 03:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
11.10.19 04:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
11.10.19 05:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
11.10.19 06:00,0.001,1,1,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
11.10.19 07:00,0.099444,99.444,107,-7.06%,-7.56,7.06%,7.56,0.076417,76.417,81.456686,6.19%,5.04,6.20%,5.04
11.10.19 08:00,0.260046,260.046,267,-2.60%,-6.95,2.60%,6.95,0.218947,218.947,218.739042,-0.10%,-0.21,0.10%,0.21
11.10.19 09:00,0.405679,405.679,417,-2.71%,-11.32,2.71%,11.32,0.348749,348.749,352.07015,0.94%,3.32,0.90%,3.32
11.10.19 10:00,0.522224,522.224,531,-1.65%,-8.78,1.65%,8.78,0.454882,454.882,460.130157,1.14%,5.25,1.10%,5.25
11.10.19 11:00,0.583448,583.448,596,-2.11%,-12.55,2.11%,12.55,0.512134,512.134,515.524315,0.66%,3.39,0.70%,3.39
11.10.19 12:00,0.599509,599.509,608,-1.40%,-8.49,1.40%,8.49,0.525483,525.483,526.698656,0.23%,1.22,0.20%,1.22
11.10.19 13:00,0.564607,564.607,563,0.29%,1.61,0.29%,1.61,0.490779,490.779,482.189333,-1.78%,-8.59,1.80%,8.59
11.10.19 14:00,0.442321,442.321,467,-5.28%,-24.68,5.28%,24.68,0.381666,381.666,394.81496,3.33%,13.15,3.30%,13.15
11.10.19 15:00,0.334685,334.685,331,1.11%,3.69,1.11%,3.69,0.276876,276.876,268.867354,-2.98%,-8.01,3.00%,8.01
